bu_name,session_title,session_type,session_date,session_time,base_cosine,rel,tech_overlap,novelty,actionability,confidence,final_score,scoring_reason,recommendation_reason,focus_areas
可信,AI That Keeps Up: Workshop on Continual and Compatible Foundation Model Updates (CCFM),Workshop,SUN 7 DEC,8 a.m.,0.5109534859657288,0.8,0.7,0.75,0.65,0.9,0.7077499999999999,"Both focus on continual learning and model updates to prevent forgetting and maintain trustworthiness, emphasizing adaptation and safety. The workshop addresses foundation models generally, while BU requires specific mechanisms for intent inference and memory management, so overlap is strong but not complete.",该Session探讨高效更新foundation模型，正好契合BU在长期记忆管理、安全适应非静态环境的需求，有助提升模型持续可信性和实时响应,动态模型更新; 避免遗忘机制; 多模态意图识别; 上下文记忆管理; 在线安全适应
可信,Regulatable ML: Towards Bridging the Gaps between Machine Learning Research and Regulations,Workshop,SUN 7 DEC,8 a.m.,0.5632858276367188,0.85,0.6,0.7,0.6,0.9,0.6863749999999998,"The session focuses on ML safety, regulation, and mitigation, closely aligning with the BU's trustworthiness and safety challenges. However, it lacks detailed methods matching BU's technical depth in intent inference and memory management, limiting technical overlap and immediate actionable insights.",这个工作坊关注最新大模型安全风险及法规缺口，与BU关于多维信息融合识别意图和风险预警机制高度契合，有助推动可调控机制和安全验证体系的构建。,多模态意图识别; 风险感知与预警; 安全验证协议; 长期记忆管理; 法规与标准对接
可信,Constrained Optimization for Machine Learning,Workshop,SUN 7 DEC,8 a.m.,0.4875708222389221,0.8,0.7,0.75,0.6,0.85,0.6845,"The session on constrained optimization aligns well with the BU's focus on safe, trustworthy AI via explicit constraints. Methods for fairness and safety directly relate to runtime risk management and policy constraints. However, some BU aspects like long-term memory and multimodal inference are less addressed, limiting full overlap.",该会议探讨了通过约束优化确保模型公平性、安全性与鲁棒性，契合可信BU对多模态意图识别和风险监控的需求，有助提升AI模型在复杂环境下的可靠适应,约束优化方法; 模型公平性保障; 安全与鲁棒机制; 多模态意图识别; 风险监控与干预
可信,The Co-X Framework: Versatile AI Agents for Automating and Augmenting Professional Workflows,Expo Talk Panel,WED 3 DEC,4:30 p.m.,0.5235283374786377,0.8,0.7,0.6,0.5,0.9,0.67925,"Session focuses on modular AI agents, long-term memory, and human-in-the-loop feedback which align well with BU's interests in trustworthy, adaptable agents and architectures, but lacks explicit focus on safety constraints and uncertainty calibration.",这个Session深入探讨如何通过多代理协作和长时记忆技术，实现复杂任务中意图捕捉和状态管理，正好对应我们可信BU对多模态意图推断、长期状态,多代理协作机制; 长时记忆管理策略; 多模态意图识别; 在线安全自学习; 任务相关状态保留
可信,Planning in the Era of Language Models,Tutorial,TUE 2 DEC,9:30 a.m.,0.5204870700836182,0.8,0.6,0.7,0.6,0.9,0.6649999999999999,"The tutorial covers planning methods relevant to AI agents, aligning with the BU's need for trustworthy, goal-driven agents. While direct memory, uncertainty quantification, and runtime safety topics are less emphasized, foundational planning insights offer valuable knowledge and partial method overlap for building reliable agentic AI.",该Session深入探讨规划方法与大语言模型结合，助力精准意图推断和长期状态管理，契合可信BU对多模态需求和安全适应机制的技术挑战。,意图识别技术; 长时记忆管理; 安全自适应策略; 多模态数据融合; 风险监控与干预
可信,Who Needs Attention Anyway? Real-Time Control from Learned State Geometry,Expo Demonstration,TUE 2 DEC,noon,0.5587858557701111,0.7,0.65,0.8,0.6,0.9,0.648375,"Session's focus on real-time control with streaming state-space models and online geometry learning aligns with BU's requirements for safe, adaptive agent designs, uncertainty estimation, and continuous learning, offering novel, actionable insights despite differences in primary domain focus.",CurvOS通过在线学习几何特征实现实时推理和安全控制，精准应对非静态环境中的适应与风险管理，契合可信BU对实时性和安全性的双重需求。,实时状态空间模型; 在线几何学习; 低延迟控制; 安全稳健适应; 风险感知与干预
可信,ContextForge,Expo Demonstration,TUE 2 DEC,noon,0.6104812026023865,0.7,0.6,0.8,0.7,0.9,0.6412499999999999,"The session focuses on security and governance frameworks for autonomous agents, aligning well with trustworthiness and safety aspects in the BU. Modular security hooks and policy enforcement complement the BU's architectural needs. However, less emphasis on intent inference or continual learning reduces full overlap.",本次Session展示了基于插件架构的细粒度安全策略执行，与BU对上下文管理和策略执行机制的需求高度契合，助力提升代理的信任度和合规性。,插件化安全模块; 上下文敏感策略; 数据泄漏防护; 多维风险检测; 可扩展治理架构
可信,Learning to Steer LLMs with AI Steerability 360 and In-Context Explainability 360,Expo Demonstration,TUE 2 DEC,noon,0.5746514797210693,0.7,0.6,0.8,0.7,0.9,0.6412499999999999,"Session focuses on steering LLMs and explainability, relevant to intent inference and aligning behaviors under ambiguity. Overlaps in uncertainty calibration and intervention are partial but insightful. Practical toolkits offer actionable insights for governing agent behaviors aligned with trustworthiness goals.",本Session提供了模型行为调控的系统思路和工具链，尤其是在理解和缓解模型非预期输出方面，与可信BU中意图识别和安全适应的需求高度契合。通,模型行为调控技术; 模型解释性工具; 模型对齐与验证; 安全风险干预; 多层面模型控制
可信,Workshop on Scaling Environments for Agents,Workshop,SUN 7 DEC,8 a.m.,0.549752414226532,0.7,0.6,0.8,0.6,0.9,0.63175,"The workshop focuses on scaling environments for agent training, which supports long-term decision-making and adaptive behavior matching BU's needs. While environment design overlaps less with specific uncertainty and memory techniques, the novel scale and interactive environments can yield actionable insights.",该Session探讨如何搭建多样化、互动性强的环境，正好契合BU对多模态意图识别和长期状态管理的需求，能为设计安全自适应的环境提供实操思路和,环境设计与评测; 多模态意图推断; 长期状态管理; 在线自适应学习; 安全风险检测
可信,Multi-Agent Systems in Industry: From Research to Real-World Impact,Expo Workshop,WED 3 DEC,noon,0.6101441383361816,0.7,0.6,0.6,0.5,0.9,0.60325,"Session covers multi-agent systems with safety, human-in-the-loop, and scalability, aligning moderately with BU's trustworthy AI focus, but lacks explicit emphasis on probabilistic intent inference and long-horizon memory, limiting overlap and actionable insights.",本次Workshop深入探讨多智能体系统在工业中的安全性与规模化挑战，与可信BU在推断用户意图、多模态信息融合和自学习策略的需求高度契合，有,用户意图推断; 多模态融合; 安全可靠性; 自学习策略; 大规模部署
可信,The First Workshop on Efficient Reasoning,Workshop,SAT 6 DEC,8 a.m.,0.5058395266532898,0.7,0.6,0.6,0.5,0.9,0.60325,"The session focuses on efficient reasoning and large reasoning models, overlapping with the BU's interest in agentic AI and memory management under constraints. Techniques for efficiency could benefit the BU, though the session's emphasis is more on broad efficiency than specific trustworthiness or safety mechanisms.",可信BU关注多模态意图推断与长期状态管理，正好契合本Workshop中高效推理和内存管理的算法与系统创新，有助提升推理模型的可靠性与适应性。,多模态意图检测; 长期状态管理; 效率约束下算法创新; 动态缓存策略; 在线策略自学习
可信,On Device/Edge AI,Expo Workshop,WED 3 DEC,noon,0.532096266746521,0.7,0.6,0.65,0.6,0.85,0.6012500000000002,"Session addresses Edge AI efficiency, safety, and deployment challenges relevant to trustworthy agentic AI, including privacy and adaptive models. Some overlap in modular architectures and safety, but less focus on probabilistic intent inference and self-learning safeguards specific to BU's detailed requirements.",可信BU关注多模态意图识别与长期状态管理，恰好对应边缘AI对实时、隐私安全及高效推理的需求，有利于提升智能代理在复杂环境中的稳健性和自适应能,多模态意图识别; 长期状态管理; 实时边缘推理; 隐私保护机制; 在线自适应学习
可信,Large-Scale Real-World Physical AI Systems,Expo Workshop,TUE 2 DEC,noon,0.515902042388916,0.7,0.6,0.7,0.6,0.8,0.5895,"Session addresses physical AI systems with sensor fusion, AI reasoning, and control, overlapping with BU's interest in multimodal intent inference and safety; emerging VLA models provide novel insights; applicability is somewhat indirect but relevant for safe and scalable agent design.",可信BU关注如何在动态环境下安全适应与管理上下文状态，与物理AI系统中跨模态信息融合及安全边界维护高度契合，有助提升实际应用中的鲁棒性和可控,跨模态意图识别; 动态记忆管理; 安全在线学习; 不确定性量化; 风险感知与干预
